id,flag,type,size,age,owner,operator
276524,HKG,Bulk,Handymax,10-15,,
276587,LBR,Bulk,Handymax,10-15,Valiant Shipping S.A.,Valiant Shipping S.A.
276608,LBR,Container,Feeder,10-15,Leonhardt & Blumberg Group,Leonhardt & Blumberg Schiffahrtsges. mbH & Company
276610,LBR,Container,Feeder,10-15,Leonhardt & Blumberg Group,Leonhardt & Blumberg Schiffahrtsges. mbH & Company
276628,LBR,Container,Panamax,10-15,F. Laeisz Schiffahrtsges.mbH & Company,Reederei F.Laeisz GmbH
276629,LBR,Container,Panamax,10-15,Norddeutsche Vermogen Holding GmbH & Company,H. Schuldt OHG (GmbH & Company)
276758,SGP,Bulk,Handy,10-15,Thoresen Thai Agencies Public Company Limited,Thoresen & Company (Bangkok) Limited
276781,SGP,Bulk,Handy,10-15,Thoresen Thai Agencies Public Company Limited,Thoresen & Company (Bangkok) Limited
276901,PAN,Container,Small,10-15,Gemadept Corporation,Gemadept Corporation
276908,MLT,Container,Small,10-15,Pacific & Atlantic (Shipmanagers) Incorporated,Pacific & Atlantic (Shipmanagers) Incorporated
277042,ATG,Container,Feedermax,10-15,Reederei Gebruder Winter GmbH & Company KG,Reederei Gebruder Winter GmbH & Company KG
277053,LBR,Container,Feedermax,10-15,Reederei Hans Peterson & Sohne GmbH & Company KG,Reederei Hans Peterson & Sohne GmbH & Company KG
277056,LBR,Container,Feedermax,15-20,Reederei Hans Peterson & Sohne GmbH & Company KG,Reederei Hans Peterson & Sohne GmbH & Company KG
277057,ATG,Container,Feedermax,10-15,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.,Hansa Treuhand Schiffsbeteiligungs AG & Company K.G.
277059,MHL,Container,Feeder,10-15,Alpha Ship GmbH & Company KG,Alpha Shipmanagement GmbH & Company KG
277060,MLT,Container,Feeder,10-15,Alpha Ship GmbH & Company KG,Alpha Shipmanagement GmbH & Company KG
277061,MHL,Container,Feeder,10-15,Bangladesh Breakers,Bangladesh Breakers
277102,MHL,Container,Feeder,10-15,Oskar Wehr KG (GmbH & Company),Oskar Wehr KG (GmbH & Company)
277107,LBR,Container,Feeder,10-15,Element Shipmanagement S.A.,Element Shipmanagement S.A.
277113,LBR,Container,Feeder,10-15,Hermann Buss GmbH & Cie KG,Hermann Buss GmbH & Cie KG
277114,MHL,Container,Feeder,10-15,Oskar Wehr KG (GmbH & Company),Oskar Wehr KG (GmbH & Company)
277115,MHL,Container,Feeder,10-15,Oskar Wehr KG (GmbH & Company),Oskar Wehr KG (GmbH & Company)
277117,LBR,Container,Feeder,10-15,Varship Shipping Company Limited,Varship Shipping Company Limited
277124,MLT,Container,Feeder,10-15,AIMS Shipping Corporation,AIMS Shipping Corporation
277125,CYP,Container,Feedermax,15-20,,
277130,MHL,Container,Feeder,10-15,,
277133,CYP,Container,Feeder,10-15,Far-Eastern Shipping Company (FESCO),Fesco Wallem Shipmanagement Limited
277134,CYP,Container,Feeder,10-15,Far-Eastern Shipping Company (FESCO),Fesco Wallem Shipmanagement Limited
277135,SGP,Container,Feeder,10-15,Unknown,Unknown
277136,SGP,Container,Feeder,10-15,X-Press Feeders,Sea Consortium Private Limited
277177,MAR,Container,Small,10-15,Compagnie Maritime Maroco-Norvegienne (COMARIT),Compagnie Marocaine de Navigation (COMANAV)
277248,MLT,Container,Feeder,10-15,Lumar S.A.,Lumar Shipping & Chartering S.A.
277273,MLT,Bulk,Handymax,5-10,Government of Bulgaria,Navigation Maritime Bulgare Limited (NAVIBULGAR)
277337,MLT,Bulk,Panamax,10-15,Eastern Mediterranean Maritime Limited,Eastern Mediterranean Maritime Limited
277380,BHS,Bulk,Handy,10-15,Elmar Shipping Company S.A.,Elmar Shipping Company S.A.
277389,CHN,Bulk,Panamax,10-15,Unknown Owners,Unknown Owners
277390,SAU,Container,Panamax,10-15,United Arab Shipping Company (S.A.G.) (UASC),United Arab Shipping Company (S.A.G.) (UASC)
277391,IOM,Bulk,Panamax,10-15,Enterprises Shipping & Trading S.A.,Enterprises Shipping & Trading S.A.
277393,PAN,Bulk,Panamax,10-15,Unknown,Unknown
277397,IND,Container,Feeder,10-15,Transworld Group,Shreyas Shipping & Logistics Limited
277468,LBR,Container,Feedermax,10-15,Kollakis Group,Chartworld Shipping Corporation
277542,HKG,Container,Post panamax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
277543,NLD,Container,Post panamax,10-15,A.P. Moller-Maersk Group,A.P. Moller-Maersk A/S
277551,LBR,Bulk,Handymax,10-15,Euroseas Limited,Eurobulk Limited
277553,HKG,Bulk,Panamax,10-15,Dongguan Haichang Shipping Company Limited,Dongguan Haichang Shipping Company Limited
277558,CHN,Bulk,Small,25-30,Xiang Long Shipping Limited,Xiang Long Shipping Limited
277613,HKG,Bulk,Handy,10-15,Asia Maritime Pacific (Hong Kong) Limited,Asia Maritime Pacific (Shanghai) Limited
277702,LBR,Container,Post panamax,10-15,Zodiac Group Monaco,Zodiac Maritime Limited
277727,KNA,Container,Small,10-15,Konig & Cie GmbH & Company KG,Konig & Cie GmbH & Company KG
277730,HRV,Bulk,Handymax,10-15,Jadroplov Limited (Jadroplov d.d. - International Maritime Transport Limited),Jadroplov Limited (Jadroplov d.d. - International Maritime Transport Limited)
277755,PAN,Bulk,Handymax,10-15,J.P. Samartzis Maritime Enterprises Company S.A.,J.P. Samartzis Maritime Enterprises Company S.A.
277756,PAN,Bulk,Handymax,10-15,J.P. Samartzis Maritime Enterprises Company S.A.,J.P. Samartzis Maritime Enterprises Company S.A.
277757,PAN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO (HK) Shipping Company Limited
277758,PAN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO (HK) Shipping Company Limited
277759,PAN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO (HK) Shipping Company Limited
277806,MLT,Bulk,Handy,10-15,Polska Zegluga Morska (POLSTEAM),Polska Zegluga Morska (POLSTEAM)
277971,ATG,Container,Small,10-15,,
278147,LBR,Container,Feeder,10-15,Leonhardt & Blumberg Group,Leonhardt & Blumberg Reederei GmbH & Company KG
278149,LBR,Container,Feeder,5-10,Leonhardt & Blumberg Group,Leonhardt & Blumberg Reederei GmbH & Company KG
278160,DEU,Container,Feedermax,10-15,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG,Schiffahrtsgesellschaft Oltmann Verwaltungs mbH & Co KG
278161,LBR,Container,Feedermax,10-15,Ahrenkiel Steamship Asset Holding GmbH & Company KG,Ahrenkiel Steamship GmbH & Company KG
278164,ATG,Container,Feedermax,10-15,Reederei Heinrich und Rudolf Schepers GmbH,Reederei Heinrich und Rudolf Schepers GmbH
278167,PAN,Bulk,Panamax,10-15,Skaarup Group,Skaarup Management (Hong Kong) Limited
278640,MHL,Container,Small,10-15,Sinokor Company Limited,Sinokor Merchant Marine Company Limited
278642,KOR,Container,Small,10-15,Sinokor Company Limited,Sinokor Merchant Marine Company Limited
278698,PRK,Container,Unspecified,15-20,"Korea,Government of the Democratic People's Republic of",Korea Namsan Shipping Company
278730,NIS,Bulk,Handymax,10-15,Spar Shipping AS,Spar Shipping AS
278731,LBR,Bulk,Panamax,10-15,Oceanfleet Shipping Limited,Oceanfleet Shipping Limited
278733,PAN,Bulk,Panamax,10-15,Golden Bridge Asset Management Company Limited,Golden Bridge Financial Group
278765,CHN,Container,Unspecified,15-20,Fujian Huarong Marine Shipping Company Limited,Fujian Hanhai Shipbuilding Company Limited
278767,LBR,Bulk,Handy,10-15,FreeSeas Incorporated,Free Bulkers S.A.
278768,MLT,Bulk,Handy,10-15,Orion Bulkers GmbH & Company KG,Orion Bulkers GmbH & Company KG
278769,CHN,Bulk,Handy,10-15,Fujian Guohang Ocean Shipping (Group) Company Limited,Shanghai Fujian Guohang Ocean Transport Company Limited
278775,PAN,Bulk,Handymax,10-15,Fairweather Steamship Company Limited,Fairweather Steamship Company Limited
278823,SGP,Bulk,Capesize,10-15,Vale SA (formerly Companhia Vale do Rio Doce),Vale SA (formerly Companhia Vale do Rio Doce)
278881,KOR,Container,Feeder,10-15,Korea Marine Transport Company Limited (KMTC Line),Korea Marine Transport Company Limited (KMTC Line)
278882,KOR,Container,Feeder,10-15,Korea Marine Transport Company Limited (KMTC Line),Korea Marine Transport Company Limited (KMTC Line)
278891,PAN,Bulk,Small,15-20,Navinya Shipping Services Private Limited,Navinya Shipping Services Private Limited
278919,PAN,Bulk,Handy,10-15,Unknown Chinese Owners,Unknown Chinese Owners
278928,ATG,Container,Small,10-15,Jungerhans Maritime Services GmbH & Company KG,Jungerhans Maritime Services GmbH & Company KG
279005,PAN,Container,Small,10-15,Dong Do Marine Joint Stock Company,Dong Do Marine Joint Stock Company
279032,BHS,Bulk,Handy,10-15,Tide Line Incorporated,Tide Line Incorporated
279033,CHN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
279034,PAN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
279048,PAN,Container,Feeder,10-15,X-Press Feeders,Sea Consortium Private Limited
279049,SGP,Container,Feeder,10-15,X-Press Feeders,Sea Consortium Private Limited
279055,CHN,Bulk,Capesize,10-15,,
279060,PAN,Container,Small,10-15,Sea Rhythm Enterprise Private Limited,Sea Rhythm Enterprise Private Limited
279075,THA,Container,Small,10-15,Regional Container Lines Public Company Limited,Regional Container Lines Public Company Limited
279076,THA,Container,Small,10-15,Regional Container Lines Public Company Limited,Regional Container Lines Public Company Limited
279077,SGP,Container,Feeder,10-15,Wan Hai Lines Limited,Wan Hai Lines Limited
279159,LBR,Container,Feedermax,10-15,Rickmers Reederei GmbH & Cie KG,Rickmers Reederei GmbH & Cie KG
279160,LBR,Container,Feedermax,10-15,Unknown Breakers,Unknown Breakers
279214,PAN,Container,Panamax,10-15,,
279237,PAN,Bulk,Panamax,10-15,Kawasaki Kisen Kaisha Limited ('K' Line),Taiyo Nippon Kisen Company Limited
279239,CHN,Bulk,Handy,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
279240,CHN,Bulk,Handy,10-15,,
279241,CHN,Bulk,Panamax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
279242,CHN,Bulk,Panamax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
279245,PMD,Container,Feedermax,10-15,Rickmers Reederei GmbH & Cie KG,Rickmers Reederei GmbH & Cie KG
279254,PAN,Container,Feedermax,10-15,Victoria Oceanway Limited,Victoria Oceanway Limited
279255,MHL,Container,Feedermax,10-15,Rickmers Reederei GmbH & Cie KG,Rickmers Reederei GmbH & Cie KG
279256,LBR,Container,Feedermax,10-15,E.R. Schiffahrt GmbH & Cie KG,E.R. Schiffahrt GmbH & Cie KG
279364,HKG,Container,Post panamax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
279375,PAN,Container,Feeder,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Container Lines Limited (COSCON)
279376,PAN,Container,Feeder,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Container Lines Limited (COSCON)
279387,PAN,Bulk,Panamax,10-15,Fiorenza Private Limited,Fiorenza Private Limited
279393,NIS,Bulk,Handymax,10-15,Stove Shipping AS,Stove Shipping AS
279397,NIS,Bulk,Handymax,10-15,Stove Shipping AS,Stove Shipping AS
279535,MHL,Container,Small,10-15,Sinokor Company Limited,Sinokor Merchant Marine Company Limited
279536,KOR,Container,Small,10-15,Sinokor Company Limited,Sinokor Merchant Marine Company Limited
279581,MHL,Container,Feeder,10-15,Pal RMI Incoroporated,Pal RMI Incoroporated
279605,THA,Container,Small,10-15,Gunkul Trading & Agency Company Limited,Gunkul Trading & Agency Company Limited
279744,KOR,Container,Small,10-15,Kharis Shipping Company Limited,Kharis Shipping Company Limited
280084,DEU,Container,Feedermax,10-15,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
280085,LBR,Container,Feedermax,10-15,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
280178,CHN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
280223,PAN,Bulk,Handy,10-15,Epaminondas G. Logothetis,Karlog Shipping Company Limited
280224,CHN,Container,Feeder,10-15,Fujian Orient Shipping Company Limited,Fujian Orient Shipping Company Limited
280225,KOR,Container,Feeder,10-15,Heung-A Shipping Company Limited,Heung-A Shipping Company Limited
280271,LBR,Bulk,Handymax,10-15,Black Sea Shipping Company (BLASCO),Ocean Agencies Limited
280278,CYP,Bulk,Handymax,10-15,Grecomar Shipping Agency Limited,Grecomar Shipping Agency Limited
280279,MLT,Bulk,Handymax,10-15,Akmar Shipping & Trading S.A.,Akmar Shipping & Trading S.A.
280330,CHN,Bulk,Panamax,10-15,Ningbo Tiansheng Shipping Company Limited,Ningbo Tiansheng Shipping Company Limited
280341,BGD,Bulk,Handymax,10-15,Brave Royal Shipping Limited,Brave Royal Ship Management Limited
280344,MHL,Bulk,Handymax,10-15,Star Bulk Carriers Corporation,Star Bulk Management Incorporated
280400,VEN,Container,Small,10-15,Venezuela Feeder Maritime Compania Anonima (VFM),Venezuela Feeder Maritime Compania Anonima (VFM)
280420,ATG,Container,Small,10-15,Reederei Foroohari,Reederei Foroohari
280428,BMU,Container,Feedermax,10-15,Hapag-Lloyd Aktiengesellschaft,Hapag-Lloyd Aktiengesellschaft
280429,BMU,Container,Feedermax,10-15,Hapag-Lloyd Aktiengesellschaft,Hapag-Lloyd Aktiengesellschaft
280517,PMD,Container,Feeder,10-15,Rickmers Reederei GmbH & Cie KG,Rickmers Reederei GmbH & Cie KG
280552,KOR,Bulk,Capesize,10-15,Nippon Yusen Kabushiki Kaisha (NYK),NYK Bulkship (Korea) Company Limited
280616,CYP,Container,Feeder,10-15,Mastermind Shipmanagement Limited,Mastermind Shipmanagement Limited
280649,DEU,Container,Feedermax,10-15,Reederei Claus-Peter Offen (GmbH & Company KG),Reederei Claus-Peter Offen (GmbH & Company KG)
280705,NIS,Bulk,Handymax,10-15,Spar Shipping AS,Spar Shipping AS
280733,LBR,Container,Post panamax,10-15,Zodiac Group Monaco,Zodiac Maritime Limited
280773,PAN,Container,Feedermax,10-15,Kollakis Group,Chartworld Shipping Corporation
280774,LBR,Container,Feedermax,10-15,,
280847,PAN,Container,Feedermax,10-15,Danaos Corporation,Danaos Shipping Company Limited
280848,PAN,Container,Feedermax,10-15,Danaos Corporation,Danaos Shipping Company Limited
280849,PAN,Container,Feedermax,10-15,Danaos Corporation,Danaos Shipping Company Limited
280896,MLT,Container,Feeder,10-15,The Libra Group,Lomar Shipping Limited
280959,EGY,Container,Feeder,10-15,A.P. Moller-Maersk Group,A.P. Moller-Maersk Group
280960,DIS,Container,Feeder,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
280962,HKG,Container,Feeder,10-15,A.P. Moller-Maersk Group,Maersk Line Limited
280963,SGP,Container,Feeder,10-15,A.P. Moller-Maersk Group,A.P. Moller Singapore Private Limited
280964,HKG,Container,Feeder,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
280986,PAN,Bulk,Handy,10-15,Nippon Yusen Kabushiki Kaisha (NYK),NYK Bulk & Projects Carriers
280987,CHN,Bulk,Handymax,10-15,China Ocean Shipping (Group) Company (COSCO),COSCO Bulk Carrier Company Limited
281166,MLT,Container,Feedermax,10-15,Danaos Corporation,Danaos Shipping Company Limited
281168,LBR,Container,Feedermax,10-15,Dragnis Group,Goldenport Shipmanagement Limited
281171,MHL,Bulk,Handymax,10-15,Sitinas Shipping Company S.A.,Sitinas Shipping Company S.A.
281251,BHR,Container,Small,10-15,Tylos Shipping & Marine Services,Tylos Shipping & Marine Services
281252,KNA,Container,Small,10-15,Unknown,Unknown
281266,DIS,Container,Post panamax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
281295,PAN,Bulk,Panamax,10-15,Glory Ships (S) Private Limited,Glory Ships (S) Private Limited
281314,KOR,Container,Small,10-15,Pan Ocean Company Limited,Pan Ocean Company Limited
281364,DIS,Container,Post panamax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
281376,LBR,Bulk,Handymax,10-15,Mariteam Services Incorporated,Mariteam Services Incorporated
281377,MLT,Bulk,Handymax,10-15,A.B. Maritime Incorporated,A.B. Maritime Incorporated
281400,KOR,Container,Small,10-15,Heung-A Shipping Company Limited,Heung-A Shipping Company Limited
281437,MLT,Container,Feeder,10-15,Schiffahrtskontor Tom Worden GmbH & Company KG,Navalis Shipping GmbH & Company KG
281445,SGP,Container,Small,10-15,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
281446,SGP,Container,Small,10-15,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
281447,SGP,Container,Small,10-15,Pacific International Lines (Private) Limited (PIL),Pacific International Lines (Private) Limited (PIL)
281448,TWN,Container,Feeder,10-15,China Famous Company Limited,China Famous Company Limited
281449,KOR,Container,Feeder,10-15,Korea Marine Transport Company Limited (KMTC Line),Korea Marine Transport Company Limited (KMTC Line)
281466,VNM,Container,Small,10-15,Vietnam National Shipping Lines (VINALINES),Vietnam National Shipping Lines (VINALINES)
281467,IDN,Container,Small,10-15,P.T. Tanto Intim Line,P.T. Tanto Intim Line
281530,ATG,Container,Small,10-15,Klingenberg Bereederungs- & Befrachtungs GmbH & Company KG,Klingenberg Bereederungs- & Befrachtungs GmbH & Company KG
281536,MLT,Container,Feeder,10-15,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
281537,KNA,Container,Feeder,10-15,Unknown,Unknown Owners
281538,MLT,Container,Feeder,10-15,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
281541,MLT,Container,Feeder,10-15,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
281542,MLT,Container,Feeder,10-15,Mediterranean Shipping Company (MSC) SA,Mediterranean Shipping Company (MSC) SA
281543,LBR,Container,Feedermax,10-15,Dragnis Group,Goldenport Shipmanagement Limited
281559,NIS,Bulk,Capesize,10-15,Berge Bulk Limited,Berge Bulk (Norway) AS
281560,PAN,Bulk,Capesize,10-15,Hyundai Merchant Marine Company Limited (HMM),Hyundai Merchant Marine Company Limited (HMM)
281592,NLD,Container,Feedermax,10-15,A.P. Moller-Maersk Group,Maersk Line UK Limited
281594,NLD,Container,Feedermax,10-15,A.P. Moller-Maersk Group,A.P. Moller-Maersk A/S
281595,NLD,Container,Feedermax,10-15,A.P. Moller-Maersk Group,Maersk Line UK Limited
281596,SGP,Container,Feedermax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
281597,SGP,Container,Feedermax,10-15,A.P. Moller-Maersk Group,Maersk Line A/S
281611,VNM,Bulk,Handy,10-15,Vietnam National Shipping Lines (VINALINES),Vietnam National Shipping Lines (VINALINES)
281621,LBR,Bulk,Panamax,10-15,Unknown,Unknown
281623,VNM,Bulk,Handy,10-15,Vietnam National Shipping Lines (VINALINES),Vietnam Sea Transport & Chartering Joint Stock Company (VITRANSCHART)
281635,PAN,Bulk,Handymax,10-15,Ariston Shipping Investment Company,Rev Maritime Limited
281636,LBR,Bulk,Handymax,10-15,Ikaros Shipping and Brokerage Company Limited,Ikaros Shipping and Brokerage Company Limited
281637,BRB,Bulk,Small,10-15,Wilson ASA,Wilson EuroCarriers AS
281639,BRB,Bulk,Small,10-15,Wilson ASA,Wilson EuroCarriers AS
281676,SGP,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
281696,SGP,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
281697,PAN,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
281698,PAN,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
281699,PAN,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
281700,PAN,Container,Post panamax,10-15,Evergreen Marine Group,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line)
